source_json,company_id,company_name,report_year,source_doc_id,risk_name,category,subcategory,exposure_score,evidence_quotes,evidence_interpretations,reason,mitigants,metric_hints,need_human_review,quality_sufficiency,quality_need_human_review,quality_notes
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000042_2023/A000042_2023_risk_exposure.json,A000042,中洲控股,2023,A000042_2023,房地产项目资产减值,市场价格,资产价值波动,3,受部分房地产项目计提资产减值准备影响，归属于上市公司股东的净利润-18.45亿元。,年报显示净利润亏损18.45亿元，直接原因是部分房地产项目计提资产减值准备，表明资产价值下跌对利润产生了重大负面冲击。,该证据明确量化了资产减值对净利润的直接损失，金额巨大，暴露程度高。,公司开展存量物业盘活，出租率及租金收入超额完成任务 || 严控资金，保障现金流平稳,资产减值损失金额（如存货跌价准备） || 净利润、毛利率变化,False,sufficient,False,"Evidence quotes are directly from the annual report, covering key risk areas with quantifiable data for two high-severity risks and clear descriptions for moderate risks."
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000042_2023/A000042_2023_risk_exposure.json,A000042,中洲控股,2023,A000042_2023,客户信用风险,客户信用/集中度,信用损失,2,本集团对债务人已发生事实违约、经营风险增加或财务状况恶化等情况的应收账款因信用风险已显著变化而单项评估确定信用损失。,公司针对应收账款单项计提信用损失准备的判断标准表明存在因债务人违约或财务状况恶化导致的信用风险，且年报中合同资产也采用类似判断标准。,会计政策显示公司面临信用风险，但未披露具体金额或违约比例，暴露程度中等。,公司采用信用风险特征组合计提信用损失准备 || 对已发生事实违约的应收账款单项评估确定信用损失,信用减值损失金额 || 应收账款及合同资产坏账准备余额,False,sufficient,False,"Evidence quotes are directly from the annual report, covering key risk areas with quantifiable data for two high-severity risks and clear descriptions for moderate risks."
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000042_2023/A000042_2023_risk_exposure.json,A000042,中洲控股,2023,A000042_2023,供应商集中度,供应链,采购集中,2,"前五名供应商合计采购金额（元） | 789, 562,715. 57  前五名供应商合计采购金额占年度采购总额比例 | 56.51%",供应商集中度高达56.51%，其中最大供应商占比41.36%，表明公司采购来源高度集中，可能面临供应链依赖风险。,该证据量化了供应商集中度，比例超过50%且单一供应商超过40%，风险中等。,,前五名供应商采购额占比 || 最大供应商采购额占比,False,sufficient,False,"Evidence quotes are directly from the annual report, covering key risk areas with quantifiable data for two high-severity risks and clear descriptions for moderate risks."
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000090_2023/A000090_2023_risk_exposure.json,A000090,天健集团,2023,A000090_2023,房地产行业成本上升导致毛利率大幅下降,市场价格,营业成本,3,"分行业建筑施工业 | 19,291,605,961.95 | 18,095,193,091.16 | 6.20% | 4.79% | 4.76% | 0.03%房地产业 | 10,339,912,634.12 | 7,615,528,786.24 | 26.35% | 3.07% | 31.26% | -15.82%物业租赁业 | 399,900,539.29 | 278,717,311.85 | 30.30% | 11.44% | -0.31% | 8.22%",房地产业营业收入仅增长3.07%，但营业成本大幅增长31.26%，导致毛利率同比下降15.82个百分点，表明成本端压力巨大，直接影响利润水平。,营业成本增速远超收入增速（31.26% vs 3.07%），毛利率骤降15.82个百分点，对房地产业盈利产生重大负面影响，属于高暴露风险。,,房地产业毛利率同比变动-15.82%,False,sufficient,False,基于年报中明确的毛利率变动和担保余额数据，识别出两项重大风险，证据充分且直接。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000090_2023/A000090_2023_risk_exposure.json,A000090,天健集团,2023,A000090_2023,商品房承购人抵押贷款担保风险,客户信用/集中度,担保风险,3,"本公司作为房地产开发商，历史上根据房地产经营惯例为商品房承购人提供抵押贷款担保，截至 2023 年 12月 31 日，尚未解除担保的担保余额为 750,193.00 万元。",公司为购房者提供巨额抵押贷款担保，担保余额高达75亿元，若购房者大面积违约，公司将承担代偿义务，形成重大或有负债风险。,担保余额75亿元规模巨大，远超公司净利润（约15.17亿元），一旦触发代偿将严重冲击现金流和盈利能力，属于高暴露风险。,,"担保余额750,193.00万元",False,sufficient,False,基于年报中明确的毛利率变动和担保余额数据，识别出两项重大风险，证据充分且直接。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000517_2023/A000517_2023_risk_exposure.json,A000517,荣安地产,2023,A000517_2023,项目运营风险,运营安全环保,项目开发管理,2,房地产项目开发具有开发周期长、投入资金大、涉及合作方多的行业特征和较强的地域特征。一个完整的房地产项目运作和开发流程复杂，从开发土地的获取、产品的定位、产品营销以及工程管理，其中任何一个环节出现问题，都会造成项目预期经营目标难以如期实现。因此，房地产项目的运营风险贯穿项目开发的整个过程。,公司明确承认项目开发全流程存在运营风险，任何环节出问题都会影响经营目标，属于固有风险敞口。,该证据直接引述公司对项目运营风险的定义和描述，表明该风险贯穿始终且影响重大，但未量化具体损失，故为中等暴露。,公司将坚持快速开发，快速回笼资金的项目开发标准。 || 在项目定位上，公司重点关注首次置业和改善型需求人群，积极推出适销产品。 || 在项目开发上，公司依托标准化体系建设，实现快速开发，严控项目里程碑节点，有效缩短项目开发周期。 || 在项目销售上，公司以合理的产品定价和灵活的营销策略，实现项目的快速去化。 || 在成本管控上，公司全面执行费用预算，实时跟踪控制。,项目里程碑节点达成率 || 项目开发周期,False,sufficient,False,四类风险均有明确的连续原文证据支持，数据量化充分，无需人工复核。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000517_2023/A000517_2023_risk_exposure.json,A000517,荣安地产,2023,A000517_2023,毛利率下降风险,市场价格,成本上升导致毛利压缩,3,"分行业 |  | 房屋销售 | 22,068,469,810.64 | 19,828,129,761.76 | 10.15% | 59.08% | 78.80% | -9.91%",房屋销售营业收入增长59.08%，营业成本增长78.80%，毛利率同比下降9.91个百分点，成本增长显著快于收入，直接侵蚀利润。,核心业务毛利率大幅下降，且成本增速远超收入，对盈利能力构成直接且可量化的重大影响，故为高暴露。,公司全面执行费用预算，实时跟踪控制。,毛利率 || 营业收入增长率 || 营业成本增长率,False,sufficient,False,四类风险均有明确的连续原文证据支持，数据量化充分，无需人工复核。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000517_2023/A000517_2023_risk_exposure.json,A000517,荣安地产,2023,A000517_2023,季度业绩大幅波动风险,财务流动性,季度盈利与现金流波动,3,"归属于上市公司股东的净利润 | 648,299,336.51 | 203,568,351.73 | 169,645,129.86 | -664,020,534.66 归属于上市公司股东的扣除非经常性损益的净利润 | 439,300,906.65 | 283,924,321.75 | 214,242,049.26 | -654,074,080.32 经营活动产生的现金流量净额 | 1,308,321,937.07 | 576,224,105.06 | 577,616,070.60 | -33,813,460.34",第四季度归属于上市公司股东的净利润为-6.64亿元，经营活动现金流量净额为-0.34亿元，显示当季盈利严重恶化并出现现金流净流出。,第四季度亏损超6亿且经营现金流为负，直接反映公司短期财务状况恶化，对现金流和盈利能力构成重大风险，故为高暴露。,公司坚持快速开工、快速开盘、快速回笼资金的开发策略，实现现金流和利润的平衡。,季度净利润 || 季度经营活动现金流量净额,False,sufficient,False,四类风险均有明确的连续原文证据支持，数据量化充分，无需人工复核。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000517_2023/A000517_2023_risk_exposure.json,A000517,荣安地产,2023,A000517_2023,项目储备下降风险,需求周期,在建面积减少,2,"存货 | 万元 | 3,738,273.55 | 5,555,647.00 | -32.71% 在建房屋建筑面积 | 万平方米 | 77.56 | 255.54 | -69.65%",存货同比下降32.71%，在建房屋建筑面积骤降69.65%，表明公司可结转项目储备大幅减少，未来收入来源面临收缩。,在建面积与存货双降，预示未来2-3年可结转收入减少，但公司可能主动调整策略，影响待观察，故为中等暴露。,,在建房屋建筑面积 || 存货余额,False,sufficient,False,四类风险均有明确的连续原文证据支持，数据量化充分，无需人工复核。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000573_2023/A000573_2023_risk_exposure.json,A000573,粤宏远Ａ,2023,A000573_2023,产品价格波动风险,市场价格,大宗商品价格,3,"董事会于2023年3月21日审议通过《关于下属企业继续开展商品期货套期保值业务的议案》，下属企业英德市新裕有色金属再生资源制品有限公司为有效降低产品价格波动影响所致的经营风险，于上海期货交易所等境内期货交易所开展商品期货套期保值业务，交易品种包括铅、金、银、铜、锡等期货合约，预计动用的交易保证金和权利金上限在任一时点金额不超过3000万元、预计任一交易日持有的最高合约价值不超过20000万元 || 废旧铅蓄电池回收 | 233,303,632.19 | 238,349,674.20 | -2.16%",公司通过套期保值业务主动对冲产品价格波动风险，表明该风险对公司经营有显著影响，且套期保值规模较大（保证金上限3000万元，合约价值上限2亿元） || 废旧铅蓄电池回收业务毛利率为-2.16%，营业成本高于收入，直接表明价格或成本风险已导致该业务亏损，对公司利润造成重大负面影响,废旧铅蓄电池回收业务收入占公司总收入的66%以上，负毛利率直接侵蚀利润；公司专门开展套期保值应对价格波动，说明该风险对经营影响重大,开展商品期货套期保值业务,废旧铅蓄电池回收业务毛利率-2.16% || 套期保值保证金上限3000万元 || 套期保值合约价值上限20000万元,False,sufficient,False,基于年报中明确的套期保值业务、毛利率数据、客户/供应商集中度及现金流证据，风险暴露识别充分
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000573_2023/A000573_2023_risk_exposure.json,A000573,粤宏远Ａ,2023,A000573_2023,供应商集中度风险,供应链,供应商集中度,2,"前五名供应商合计采购金额（元） | 206,995,803.37 || 前五名供应商合计采购金额占年度采购总额比例 | 54.55%",前五名供应商采购总额超过2亿元，显示采购集中度较高 || 前五名供应商采购占比超过一半，表明公司对主要供应商存在一定依赖，供应商变动可能影响采购成本或连续性,供应商集中度超过50%，一旦主要供应商出现问题（如涨价、断供），可能影响公司原材料供应和成本,,前五名供应商采购占比54.55%,False,sufficient,False,基于年报中明确的套期保值业务、毛利率数据、客户/供应商集中度及现金流证据，风险暴露识别充分
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000573_2023/A000573_2023_risk_exposure.json,A000573,粤宏远Ａ,2023,A000573_2023,客户集中度风险,客户信用/集中度,客户集中度,1,"前五名客户合计销售金额（元） | 141,716,064. 05 || 前五名客户合计销售金额占年度销售总额比例 | 38.93% || 不存在向单个客户的销售比例超过总额50%的情况，不存在严重依赖于少数客户的情况",前五名客户销售总额约1.42亿元，显示客户集中度一般 || 前五名客户销售占比38.93%，未超过50% || 公司明确说明不存在严重依赖单一客户的情况，客户集中度风险较低,客户集中度未超过50%，且公司声明不存在严重依赖，因此风险较低,,前五名客户销售占比38.93%,False,sufficient,False,基于年报中明确的套期保值业务、毛利率数据、客户/供应商集中度及现金流证据，风险暴露识别充分
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000573_2023/A000573_2023_risk_exposure.json,A000573,粤宏远Ａ,2023,A000573_2023,现金流风险,财务流动性,经营现金流,3,"经营活动产生的现金流量净额 | -34,601,698. 31 | -25,255,795. 30 | -231,851, 538. 07 | -6, 707,468. 82",经营活动现金流量净额连续四个季度为负，第三季度净流出高达2.32亿元，表明公司经营现金流持续紧张，可能面临流动性压力,持续为负的经营现金流直接影响公司日常运营和偿债能力，第三季度大幅负值更凸显流动性风险,,"经营活动现金流量净额：Q1 -34.6M, Q2 -25.3M, Q3 -231.9M, Q4 -6.7M",False,sufficient,False,基于年报中明确的套期保值业务、毛利率数据、客户/供应商集中度及现金流证据，风险暴露识别充分
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000609_2023/A000609_2023_risk_exposure.json,A000609,中迪投资,2023,A000609_2023,持续经营重大不确定性,财务流动性,持续经营,3,"公司连续四年经营亏损，2023 年 12月 31 日合并资产负债表的货币资金余额为 35,088,243.12 元，一年内到期的长期借款余额为 512,163,927.87 元。前述事项表明存在可能导致对中迪投资持续经营能力产生重大疑虑的重大不确定性。 || 2024 年1季度，销售回款 4,105.10 万元，经营活动产生现金流量净额 1,772.45 万元。",直接表明公司连续四年亏损，货币资金远低于一年内到期长债，审计认为存在持续经营重大不确定性，暴露程度极高。 || 补充信息显示2024年一季度现金流改善，但未能消除持续经营风险。,货币资金仅3508万元，而一年内到期长期借款5.12亿元，缺口巨大且连续四年亏损，直接影响持续经营能力。,公司拟通过保交楼资金、债务重组、降息、引入战略伙伴等措施化解风险,货币资金/一年内到期长期借款=0.0685 || 连续亏损年数=4,False,sufficient,False,证据覆盖持续经营、供应商集中、收入下滑、财务费用及资产受限，重大风险均已识别。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000609_2023/A000609_2023_risk_exposure.json,A000609,中迪投资,2023,A000609_2023,供应商集中度风险,供应链,供应商集中,2,"前五名供应商合计采购金额占年度采购总额比例 | 91. 42% || 1 | 成都捷意建筑工程有限公司 | 84,188,783. 28 | 84.56%",前五名供应商采购占比极高，超过90%，显示采购高度集中。 || 单一供应商成都捷意建筑工程有限公司占采购总额84.56%，极度依赖。,前五名供应商采购占比91.42%，其中第一名占比84.56%，任何一家供应商出现问题都可能严重干扰项目建设。,公司未披露针对供应商集中的缓释措施,前五名供应商采购占比=91.42% || 第一大供应商占比=84.56%,False,sufficient,False,证据覆盖持续经营、供应商集中、收入下滑、财务费用及资产受限，重大风险均已识别。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000609_2023/A000609_2023_risk_exposure.json,A000609,中迪投资,2023,A000609_2023,收入大幅下滑,需求周期,房地产销售下行,2,"房地产行业 | 57,645,524.34 | 56,731,845.50 | 1.58% | -86.53% | -86.32% | -1.46% || 房地产行业 | 结算面积 | 万平米 | 1. 44 | 6.93 | -79.25%",房地产业务营业收入同比下降86.53%，毛利率仅1.58%，需求严重萎缩。 || 结算面积同比下降79.25%，进一步证实销售规模大幅缩减。,营业收入和结算面积均暴跌超过七成，表明市场需求急剧萎缩，直接影响公司收入来源。,公司调整产品结构，推出刚需小户型与改善大户型适应市场,营业收入同比-86.53% || 结算面积同比-79.25%,False,sufficient,False,证据覆盖持续经营、供应商集中、收入下滑、财务费用及资产受限，重大风险均已识别。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000609_2023/A000609_2023_risk_exposure.json,A000609,中迪投资,2023,A000609_2023,财务费用大幅上升,财务流动性,利息支出,2,"财务费用 | 102,476,715. 58 | 78,108,377. 04 | 31.20% || 主要是由于本报告期公司计提对中国建筑一局（集团)有限公司资金利息的预计负债。",财务费用同比增加31.20%，主要因计提大额预计负债利息，加重财务负担。 || 明确财务费用上升的原因是对中建一局的预计负债利息，反映诉讼导致的潜在现金流压力。,财务费用超1亿元且同比大增，侵蚀利润，增大流动性压力。,公司与中建一局已达成基本协议，尽快处理诉讼,财务费用同比+31.20% || 财务费用占收入比=10248万/5765万≈1.78倍,False,sufficient,False,证据覆盖持续经营、供应商集中、收入下滑、财务费用及资产受限，重大风险均已识别。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000609_2023/A000609_2023_risk_exposure.json,A000609,中迪投资,2023,A000609_2023,资产受限风险,财务流动性,资产抵押,2,3、截至报告期末的资产权利受限情况 || 报告期内公司主要资产计量属性是否发生重大变化□是 否,公司存在资产权利受限情况，具体表格未摘录，但表明部分资产已被抵押或冻结，削弱融资弹性。 || 资产计量属性未变，但受限资产可能限制公司再融资能力。,资产权利受限会减少可用于偿债或新增融资的资产基础，加剧流动性紧张。,,,True,sufficient,False,证据覆盖持续经营、供应商集中、收入下滑、财务费用及资产受限，重大风险均已识别。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000631_2023/A000631_2023_risk_exposure.json,A000631,顺发恒业,2023,A000631_2023,地区收入集中度风险,客户信用/集中度,地区集中度,3,"浙江省 | 2,236,502,722. 25 | 99.99%",该行显示公司营业收入中浙江省占比高达99.99%，表明收入对单一地区高度依赖，若该地区经济或政策发生不利变化，将对公司整体收入产生重大影响。,营业收入99.99%来自浙江省，地区集中度极高，一旦该区域市场下行或政策变动，公司缺乏其他地区的缓冲，收入可能大幅下滑。,聚焦长三角、珠三角等负荷消纳中心，战略布局全国优质资源点，精准投资风、光、水、储、综等优质项目,浙江省收入占比99.99%,False,sufficient,False,所有风险均有明确的年报原文证据支撑，关键金额、比例及同比数据均完整可查。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000631_2023/A000631_2023_risk_exposure.json,A000631,顺发恒业,2023,A000631_2023,房地产开发毛利率大幅下降,市场价格,开发成本,3,"房地产开发 | 2,012,599,163. 64 | 1,680,788,891.99 | 16.49% | 2,991.79% | 14,533.55% | -65.87%",该数据显示房地产开发业务的营业成本同比增长14533.55%，远高于营业收入同比增长2991.79%，导致毛利率同比下降65.87个百分点至16.49%，严重侵蚀盈利能力。,成本增速远超收入增速，毛利率急剧下降，直接削弱房地产开发板块的利润贡献，对公司整体盈利构成重大威胁。,保持财务稳健，加强资金监管和统筹管理，在新项目拓展、建设中控制成本,毛利率16.49%，同比变动-65.87%,False,sufficient,False,所有风险均有明确的年报原文证据支撑，关键金额、比例及同比数据均完整可查。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000631_2023/A000631_2023_risk_exposure.json,A000631,顺发恒业,2023,A000631_2023,风力发电收入下滑风险,需求周期,风电市场,2,"风力发电 | 56,728,407.62 | 2.54% | 70,834,799.54 | 23.06% | -19.91%",该行显示风力发电营业收入同比下降19.91%，同时营业成本上升6.68%，毛利率从上年同期的58.01%下降至44.07%，表明该业务面临需求或价格压力。,风力发电收入连续下降且毛利率降低，若市场持续低迷，可能进一步压缩该业务贡献，影响公司多元化收益。,,收入同比-19.91% || 毛利率44.07%，同比变动-13.94%,False,sufficient,False,所有风险均有明确的年报原文证据支撑，关键金额、比例及同比数据均完整可查。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000631_2023/A000631_2023_risk_exposure.json,A000631,顺发恒业,2023,A000631_2023,按揭贷款担保风险,客户信用/集中度,客户信用风险,2,"截至2023年12月31日，部分子公司为购买公司相关房产的业主提供保证担保涉及的借款金额为25,328.14万元。",公司为购房者按揭贷款提供担保，担保金额2.53亿元，若购房者违约，公司需承担连带责任，可能产生实际损失。,虽然历史未发生损失，但担保余额较大，在房地产市场下行周期中，购房者违约风险上升，可能对公司财务状况产生不利影响。,本公司历年没有发生由于担保连带责任而发生损失的情形,"担保金额25,328.14万元",False,sufficient,False,所有风险均有明确的年报原文证据支撑，关键金额、比例及同比数据均完整可查。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000631_2023/A000631_2023_risk_exposure.json,A000631,顺发恒业,2023,A000631_2023,非经常性损益依赖风险,财务流动性,盈利质量,2,"委托他人投资或管理资产的损益 | 58,740,680.49 | 46,213,300.16 | 37,551,008.50",该行显示2023年委托理财收益5874万元，是非经常性损益的主要来源，非经常性损益合计6019.58万元，表明公司净利润对非经常性项目依赖较大，可持续性存疑。,非经常性损益占比高且主要来自委托理财收益，若未来投资回报下降，将直接影响净利润稳定性，增加盈利波动风险。,,"非经常性损益合计60,195,846.23元 || 委托理财收益58,740,680.49元",False,sufficient,False,所有风险均有明确的年报原文证据支撑，关键金额、比例及同比数据均完整可查。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000631_2023/A000631_2023_risk_exposure.json,A000631,顺发恒业,2023,A000631_2023,短期偿债压力,财务流动性,短期负债,1,"银行贷款 | 2,002.33 | 年利率4.10%-4.20% | 2,002.33",该行显示期末银行贷款余额2002.33万元，全部在1年之内到期，存在短期集中偿付需求。,虽然金额较小且公司经营性现金流总体为正，但全部短期债务若不能及时续贷或再融资，可能造成临时流动性紧张。,保持财务稳健，加强资金监管和统筹管理,"期末融资余额2,002.33万元 || 期限结构：1年之内",False,sufficient,False,所有风险均有明确的年报原文证据支撑，关键金额、比例及同比数据均完整可查。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000631_2023/A000631_2023_risk_exposure.json,A000631,顺发恒业,2023,A000631_2023,供应商集中度风险,供应链,采购集中,1,"前五名供应商合计采购金额（元） | 88,169,180.82 前五名供应商合计采购金额占年度采购总额比例 | 39.75%",前五名供应商采购额占年度采购总额39.75%，存在一定集中度，若主要供应商出现供应问题可能影响公司正常经营。,供应商集中度较高，一旦关键供应商中断供应或提价，公司可能面临采购成本和供应链稳定性风险。,,前五名供应商采购占比39.75%,False,sufficient,False,所有风险均有明确的年报原文证据支撑，关键金额、比例及同比数据均完整可查。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000668_2023/A000668_2023_risk_exposure.json,A000668,荣丰控股,2023,A000668_2023,需求周期风险,需求周期,房地产市场下行,3,"报告期内，公司共实现营业收入 117,206,660.22 元，同比下降 81.65% ；归属于母公司的净利润-49,634,038.33 元，同比下降 $3 0 , 8 5%$ ；截至报告期末，资产总额 1,851,477,014.77 元，同比减少 20.46% ；归属于母公司所有者权益1,101,548,009.82 元，同比减少 $9 , 5 8%$ 。 || 据长春市统计局数据，2023 年长春市房地产开发投资下降 16.7% ，商品房销售额与销售面积分别增长 $4 , 6%$ 与 $5 , 8%$ ，市场仍处于底部调整，边际改善企稳阶段。",营业收入同比巨幅下降81.65%，净利润持续为负且进一步恶化，资产和权益同步萎缩，直接反映市场需求严重不足对公司业绩的冲击。 || 区域市场房地产开发投资下降，销售额和面积虽有微弱增长但整体仍处于底部调整阶段，需求恢复乏力，公司项目所在区域也面临同样需求困境。,营业收入下降81.65%、净利润亏损扩大、区域市场投资下降且销售仅微弱增长，表明公司面临严重需求不足的风险，直接影响收入、现金流和持续经营能力。,公司将采取加速盘活存量资源、提升资产运营效率、引入战略合作等多种措施，快速去化存量房地产项目。 || 积极寻找具备可持续增长能力的优质资产，继续推动公司业务转型。,营业收入同比下降81.65% || 归属于母公司的净利润同比下降30.85% || 资产总额同比减少20.46% || 长春市房地产开发投资下降16.7%,False,sufficient,False,主要风险来自年报正文的风险提示、财务数据表格和客户/供应商集中度披露，数据支撑充分，无需人工审核。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000668_2023/A000668_2023_risk_exposure.json,A000668,荣丰控股,2023,A000668_2023,政策监管风险,政策监管,房地产调控政策,3,国家制定的政策对房地产行业有着深远的影响，目前房地产政策环境处于宽松期，但市场预期偏弱，需求不足，行业整体仍面临较大的下行压力，未来调控政策优化程度及托底力度对公司经营有较大影响，公司将继续密切关注相关政策的变化，适时调整经营策略，降低经营风险。,年报明确将政策风险列为首要风险，指出政策环境虽宽松但预期弱、需求不足，行业下行压力大，政策未来变化将直接对公司经营产生较大影响，暴露程度高。,公司直接披露政策风险，并说明未来调控政策优化程度及托底力度对公司经营有较大影响，结合行业下行和公司业绩恶化，政策不确定性显著威胁公司经营。,公司将继续密切关注相关政策的变化，适时调整经营策略。,房地产政策环境处于宽松期但市场预期偏弱,False,sufficient,False,主要风险来自年报正文的风险提示、财务数据表格和客户/供应商集中度披露，数据支撑充分，无需人工审核。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000668_2023/A000668_2023_risk_exposure.json,A000668,荣丰控股,2023,A000668_2023,财务流动性风险,财务流动性,偿债与现金流,2,"货币资金 | 47,593,504. 43 | 2.57% | 13,609,489.02 | 0.58% | 1.99% | || 短期借款 | 178,865,429.16 | 9.66% | 179,867,476.39 | 7.73% | 1.93% | || 经营活动产生的现金流量净额 | -41,281,661. 22 | 2,856,237. 23 | 4,234,971. 08 | 37,802,010.42 || 公司将采取加速盘活存量资源、提升资产运营效率、引入战略合作等多种措施，快速去化存量房地产项目。进一步提高企业经营流动性，化解潜在经营风险。",货币资金仅占总资产2.57%，金额约4759万元，而短期借款达1.79亿元，资金储备相对薄弱，流动性承压。 || 短期借款占总资产9.66%，接近1.79亿元，与货币资金相比差距显著，短期内需偿还债务压力较大。 || 经营活动现金流量净额第一季度为-4128万元，虽然全年合计为正，但季度波动剧烈且第一季度大额流出，反映运营资金紧张。 || 公司主动提出提高企业经营流动性、化解潜在经营风险，侧面证实流动性存在隐患。,货币资金占比极低，短期借款高企，经营活动现金流季频波动且个别季度大额流出，同时公司明确将提升流动性作为应对措施，表明流动性风险中等且需要关注。,加速盘活存量资源、提升资产运营效率、引入战略合作 || 快速去化存量房地产项目,货币资金占总资产2.57% || 短期借款占总资产9.66% || 经营活动现金流量净额第一季度-4128万元,False,sufficient,False,主要风险来自年报正文的风险提示、财务数据表格和客户/供应商集中度披露，数据支撑充分，无需人工审核。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000668_2023/A000668_2023_risk_exposure.json,A000668,荣丰控股,2023,A000668_2023,客户集中度风险,客户信用/集中度,销售客户集中,2,"前五名客户合计销售金额（元） | 60,005,671.93
前五名客户合计销售金额占年度销售总额比例 | 51.20% || 1 | 客户1 | 38,364,394. 29 | 32.73%",前五名客户销售额占年度销售总额比例高达51.20%，其中最大客户占32.73%，客户集中度高，若主要客户流失或信用恶化将严重影响收入。 || 单一客户客户1贡献收入3836万元，占公司总收入的32.73%，依赖度极高，风险暴露明显。,前五名客户占年度销售总额51.20%，且最大客户占比32.73%，集中度较高，一旦主要客户经营变动或合作关系受损，将直接冲击公司收入和现金流。,,前五名客户合计销售金额占年度销售总额比例51.20% || 客户1销售额占比32.73%,False,sufficient,False,主要风险来自年报正文的风险提示、财务数据表格和客户/供应商集中度披露，数据支撑充分，无需人工审核。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000668_2023/A000668_2023_risk_exposure.json,A000668,荣丰控股,2023,A000668_2023,供应商集中度风险,供应链,采购集中,2,"前五名供应商合计采购金额（元） | 25,757,388. 20
前五名供应商合计采购金额占年度采购总额比例 | 69.45%",前五名供应商合计采购金额占年度采购总额比例高达69.45%，采购集中度高，若主要供应商出现价格变动、供货中断或合作关系变化，可能影响项目成本及进度。,前五名供应商集中度69.45%，超过常见警戒线，对单一供应商的依赖可能带来涨价、断供等供应链风险，进而影响公司开发成本和项目运营。,,前五名供应商合计采购金额占年度采购总额比例69.45%,False,sufficient,False,主要风险来自年报正文的风险提示、财务数据表格和客户/供应商集中度披露，数据支撑充分，无需人工审核。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000718_2023/A000718_2023_risk_exposure.json,A000718,苏宁环球,2023,A000718_2023,营业外支出重大风险（保证金损失及违约金）,诉讼合规治理,合同纠纷与行政处罚,3,"营业外支出 | 132, 590, 768. 27 | 49.40% | 主要系建设工程保证金损失及逾期缴纳形成的违约金。 || 除上述各项之外的其他营业外收入和支出 | -116,419,839.48 | -27,353,419.88 | 11,097,182. 35 | 主要系建设工程保证金损失及逾期缴纳形成的违约金",营业外支出金额巨大（1.33亿元），占利润总额49.40%，表明公司面临严重的保证金损失和逾期违约金问题，直接影响当期利润。 || 非经常性损益中其他营业外支出高达-1.16亿元，进一步确认了保证金损失及违约金的重大影响。,两项证据均指向建设工程保证金损失及逾期违约金，金额占比极高，严重影响公司盈利能力和合规状态。,,营业外支出金额 || 营业外支出占利润总额比例,False,sufficient,True,风险识别主要依赖财务表格和特殊事项披露，部分风险（如医疗美容成本上升）缺乏成本结构细节，需人工复核是否涉及更深层因素。
